county;year;crmrte;prbarr;prbconv;prbpris;avgsen;polpc;density;taxpc;west;central;urban;pctmin80;wcon;wtuc;wtrd;wfir;wser;wmfg;wfed;wsta;wloc;mix;pctymle;d82;d83;d84;d85;d86;d87;lcrmrte;lprbarr;lprbconv;lprbpris;lavgsen;lpolpc;ldensity;ltaxpc;lwcon;lwtuc;lwtrd;lwfir;lwser;lwmfg;lwfed;lwsta;lwloc;lmix;lpctymle;lpctmin;clcrmrte;clprbarr;clprbcon;clprbpri;clavgsen;clpolpc;cltaxpc;clmix
57;82;0,031248;0,281931;0,52544;0,376164;8,53;0,001345;2,104015;18,173897;0;1;0;10,9957;256,295593;331,928345;185,376236;245,261978;212,635071;237,270004;416,709991;226,479996;230,940002;0,07312;0,084959;1;0;0;0;0;0;-3,465797;-1,266093;-0,643519;-0,97773;2,143589;-6,611547;0,743847;2,899986;5,546331;5,804919;5,222387;5,502327;5,359577;5,469199;6,032391;5,422657;5,442158;-2,615651;-2,46559;2,397504;-0,163575;0,317848;-0,015199;-0,094439;-0,202055;-0,024091;-0,057119;-0,325253
57;83;0,029082;0,275154;0,47548;0,376682;10,77;0,001305;2,114964;20,023771;0;1;0;10,9957;237,357101;1024,336182;195,356247;261,089264;222,396652;265,679993;425,329987;246,119995;235,610001;0,063983;0,084396;0;1;0;0;0;0;-3,537626;-1,290424;-0,74343;-0,976354;2,376765;-6,641361;0,749038;2,99692;5,469566;6,9318;5,274825;5,564862;5,404462;5,582293;6,052866;5,505819;5,462178;-2,749146;-2,472229;2,397504;-0,071829;-0,024331;-0,099911;0,001376;0,233175;-0,029814;0,096934;-0,133495
57;84;0,025832;0,29059;0,489168;0,30303;9,18;0,001352;2,144161;23,668156;0;1;0;10,9957;243,99202;387,667877;207,79071;281,086487;228,937729;282,140015;445,25;257,01001;254,889999;0,060436;0,083849;0;0;1;0;0;0;-3,656133;-1,235842;-0,715049;-1,193923;2,217027;-6,605889;0,762748;3,16413;5,497136;5,960149;5,336531;5,638662;5,43345;5,642404;6,098636;5,549115;5,540832;-2,806175;-2,478741;2,397504;-0,118508;0,054582;0,028381;-0,21757;-0,159737;0,035471;0,16721;-0,05703
57;85;0,02599;0,303672;0,48366;0,326577;7,41;0,001341;2,164234;27,029949;0;1;0;10,9957;277,583282;389,053253;215,644974;297,225891;232,191269;294,359985;477;284,730011;280,820007;0,067443;0,082896;0;0;0;1;0;0;-3,650051;-1,191807;-0,726373;-1,119089;2,002831;-6,614198;0,772066;3,296946;5,626121;5,963716;5,373633;5,694492;5,447561;5,684803;6,167517;5,651541;5,637714;-2,696465;-2,49017;2,397504;0,006082;0,044035;-0,011324;0,074834;-0,214197;-0,008309;0,132815;0,10971
57;86;0,027782;0,291425;0,522513;0,330661;7,85;0,001382;2,20073;27,084394;0;1;0;10,9957;308,270996;393,850494;224,72438;317,423553;242,838837;314,380005;467,130005;308,709991;295,890015;0,067079;0,080787;0;0;0;0;1;0;-3,583367;-1,232973;-0,649105;-1,106662;2,060513;-6,584303;0,788789;3,298958;5,730979;5,975971;5,414875;5,760237;5,492398;5,750602;6,146607;5,732402;5,689988;-2,701882;-2,515938;2,397504;0,066684;-0,041165;0,077268;0,012428;0,057683;0,029895;0,002012;-0,005417
57;87;0,030022;0,222002;0,736909;0,320624;10,47;0,001362;2,251825;28,591993;0;1;0;10,9957;324,608826;418,638031;225,529556;338,569885;261,351227;324,670013;496,070007;325,149994;314,01001;0,074977;0,07873;0;0;0;0;0;1;-3,505838;-1,505069;-0,305291;-1,137486;2,348514;-6,598867;0,811741;3,353127;5,782621;6,037007;5,418451;5,82473;5,565865;5,782809;6,206717;5,784286;5,749425;-2,590572;-2,541728;2,397504;0,077529;-0,272096;0,343815;-0,030825;0,288001;-0,014564;0,054169;0,11131
59;81;0,018394;0,257642;0,601695;0,56338;8,7;0,001044;0,951311;22,164524;0;1;0;10,8704;173,772018;259,462769;196,502701;213,675217;195,177963;242,479996;373,109985;249,160004;226,759995;0,085308;0,07949;0;0;0;0;0;0;-3,995753;-1,356184;-0,508005;-0,573801;2,163323;-6,864523;-0,049914;3,098493;5,157744;5,558613;5,280676;5,364457;5,273912;5,490919;5,921873;5,518095;5,423892;-2,461486;-2,532121;2,386044;;;;;;;;
59;82;0,016081;0,209877;0,729412;0,387097;9,93;0,000993;0,970037;24,362957;0;1;0;10,8704;196,232346;259,875275;203,512299;264,423065;207,604889;239,169998;347,890015;269,019989;235,100006;0,057441;0,079831;1;0;0;0;0;0;-4,130117;-1,561234;-0,315517;-0,94908;2,295561;-6,915133;-0,030421;3,193064;5,279299;5,560202;5,315726;5,57755;5,335637;5,477175;5,851886;5,594786;5,460011;-2,856992;-2,52784;2,386044;-0,134364;-0,205049;0,192488;-0,375279;0,132238;-0,050609;0,094571;-0,395506
59;83;0,015954;0,23399;0,789474;0,333333;6,34;0,001061;0,992509;25,112328;0;1;0;10,8704;223,613602;509,355499;203,302628;281,425903;219,01709;253,610001;356,190002;273,959991;246,080002;0,074074;0,080259;0;1;0;0;0;0;-4,13804;-1,452477;-0,236388;-1,098613;1,846879;-6,848553;-0,007519;3,223359;5,40992;6,233146;5,314696;5,639869;5,38915;5,535798;5,875464;5,612982;5,505657;-2,60269;-2,522492;2,386044;-0,007923;0,108757;0,079128;-0,149533;-0,448682;0,06658;0,030295;0,254303
59;84;0,016023;0,301176;0,554688;0,323944;9,16;0,001093;1,007491;28,474876;0;1;0;10,8704;243,533752;305,944061;214,780045;282,28653;250,836121;275,940002;369,01001;294,769989;244,460007;0,07868;0,080569;0;0;1;0;0;0;-4,133755;-1,20006;-0,58935;-1,127185;2,214846;-6,818545;0,007463;3,349022;5,495255;5,723403;5,369615;5,642922;5,5248;5,620183;5,910824;5,686195;5,499052;-2,542364;-2,51864;2,386044;0,004284;0,252416;-0,352961;-0,028571;0,367967;0,030007;0,125663;0,060326
59;85;0,015924;0,231651;1,22772;0,241935;11,69;0,000877;1,037453;30,286869;0;1;0;10,8704;265,01767;290,745972;214,255859;262,780701;264,038025;292,929993;416,470001;317,98999;267,98999;0,071253;0,080387;0;0;0;1;0;0;-4,139928;-1,462523;0,205159;-1,419086;2,458734;-7,039517;0,036769;3,410714;5,579796;5,67245;5,367171;5,57132;5,576093;5,679934;6,031815;5,76202;5,59095;-2,641517;-2,520897;2,386044;-0,006173;-0,262463;0,794508;-0,291902;0,243888;-0,220972;0,061692;-0,099154
59;86;0,019329;0,796262;0,13615;0,431034;8,71;0,001048;1,011236;33,378101;0;1;0;10,8704;273,855896;319,933228;212,180984;289,017334;283,605286;300,929993;408,440002;346,160004;290,359985;0,07;0,079029;0;0;0;0;1;0;-3,946164;-0,227827;-1,993998;-0,841568;2,164472;-6,861129;0,011173;3,5079;5,612602;5,768112;5,35744;5,666487;5,647583;5,706878;6,012345;5,846901;5,671122;-2,65926;-2,537939;2,386044;0,193764;1,234696;-2,199157;0,577518;-0,294262;0,178388;0,097186;-0,017743
59;87;0,023333;0,227753;0,622517;0,425532;6,5;0,001197;1,026217;41,071941;0;1;0;10,8704;280,898865;335,459015;210,336533;317,307678;316,664459;316,570007;428,329987;388,920013;307,25;0,116162;0,077569;0;0;0;0;0;1;-3,7579;-1,479494;-0,473984;-0,854415;1,871802;-6,728313;0,025879;3,715325;5,637995;5,8155;5,348709;5,759872;5,757843;5,757545;6,059894;5,963374;5,727662;-2,152773;-2,556584;2,386044;0,188265;-1,251667;1,520014;-0,012847;-0,29267;0,132816;0,207425;0,506487
61;81;0,024806;0,1917;0,912371;0,39548;8,94;0,00125;0,498168;22,061857;0;0;0;34,9995;176,429077;251,382599;165,415573;226,777939;176,230515;189,679993;350,880005;233,229996;195,850006;0,103599;0,086159;0;0;0;0;0;0;-3,696682;-1,651824;-0,091709;-0,927655;2,190536;-6,68454;-0,696817;3,09385;5,172919;5,526976;5,108461;5,423971;5,171793;5,245338;5,860444;5,452025;5,277349;-2,267231;-2,451564;3,555334;;;;;;;;
61;82;0,022508;0,279781;0,628906;0,447205;7,72;0,001328;0,50061;21,364241;0;0;0;34,9995;174,82518;280,18338;179,423553;239,316238;188,536957;196,839996;365,380005;267,140015;223,949997;0,121324;0,084495;1;0;0;0;0;0;-3,79388;-1,273748;-0,463773;-0,804738;2,043814;-6,623817;-0,691927;3,061718;5,163786;5,635444;5,189749;5,477786;5,239294;5,282391;5,900938;5,587773;5,411423;-2,109294;-2,471059;3,555334;-0,097198;0,378076;-0,372065;0,122917;-0,146721;0,060722;-0,032132;0,157936
61;83;0,017748;0,411523;0,546667;0,481707;10,13;0,001534;0,501831;22,142092;0;0;0;34,9995;180,288467;2547,121826;187,708832;246,548325;183,918427;215,300003;378,820007;252,559998;202,699997;0,135303;0,082774;0;1;0;0;0;0;-4,031454;-0,88789;-0,603915;-0,730419;2,315501;-6,479994;-0,689491;3,09748;5,194558;7,842719;5,234892;5,507558;5,214492;5,372033;5,937061;5,531649;5,311727;-2,000237;-2,491641;3,555334;-0,237574;0,385858;-0,140142;0,074319;0,271687;0,143824;0,035762;0,109058
61;84;0,016992;0,396527;0,547445;0,4;8,36;0,001377;0,507937;25,961905;0;0;0;34,9995;190,355331;287,212799;192,758057;279,720276;183,753647;224,449997;395,649994;267,309998;234,119995;0,129085;0,08113;0;0;1;0;0;0;-4,07503;-0,925011;-0,602493;-0,916291;2,123458;-6,587819;-0,677399;3,25663;5,248892;5,660223;5,261436;5,63379;5,213596;5,413653;5,98053;5,588409;5,455834;-2,047284;-2,511696;3,555334;-0,043576;-0,037121;0,001422;-0,185871;-0,192043;-0,107825;0,15915;-0,047048
61;85;0,017939;0,495924;0,454795;0,391566;9,64;0,001365;0,507937;31,690891;0;0;0;34,9995;226,44928;309,757355;202,986557;293,040283;186,846039;240,669998;424,630005;294,630005;276;0,128834;0,079432;0;0;0;1;0;0;-4,020756;-0,701333;-0,787908;-0,937601;2,265921;-6,596638;-0,677399;3,456029;5,422521;5,735789;5,31314;5,68031;5,230285;5,483427;6,051218;5,68572;5,620401;-2,049228;-2,532851;3,555334;0,054275;0,223679;-0,185415;-0,02131;0,142463;-0,008819;0,199399;-0,001943
61;86;0,021563;0,343537;0,640264;0,350515;12,3;0,001491;0,509158;30,519039;0;0;0;34,9995;235,286743;331,125824;213,483917;322,190887;194,708206;251,949997;429,309998;310,540009;294,640015;0,143969;0,077593;0;0;0;0;1;0;-3,836767;-1,06846;-0,445875;-1,048352;2,509599;-6,508087;-0,674998;3,418351;5,460805;5,802498;5,363562;5,775144;5,271502;5,529231;6,062179;5,738313;5,685754;-1,938158;-2,55628;3,555334;0,183989;-0,367128;0,342034;-0,110751;0,243678;0,088551;-0,037679;0,111069
61;87;0,023368;0,398119;0,493438;0,361702;8,77;0,001416;0,507937;32,599609;0;0;0;34,9995;244,200241;308,515015;214,220306;327,121338;203,886429;266,579987;414,839996;333,459991;308,049988;0,167073;0,075799;0;0;0;0;0;1;-3,756401;-0,921004;-0,706358;-1,016935;2,171337;-6,559764;-0,677399;3,4843;5,497989;5,731771;5,367005;5,790331;5,317563;5,585674;6,027893;5,809523;5,730262;-1,789323;-2,57967;3,555334;0,080367;0,147456;-0,260483;0,031417;-0,338262;-0,051677;0,06595;0,148835
63;81;0,081302;0,157454;0,270823;0,388679;16,18;0,002231;5,177852;40,773842;0;1;1;38,223;240,016495;348,340973;184,637436;261,185181;267,161072;407,450012;413,109985;280,269989;232,860001;0,058869;0,102325;0;0;0;0;0;0;-2,509582;-1,848622;-1,30629;-0,945001;2,783776;-6,105484;1,64439;3,708041;5,480708;5,853182;5,218394;5,56523;5,587852;6,009918;6,023714;5,635753;5,450438;-2,832447;-2,279597;3,643437;;;;;;;;
63;82;0,078586;0,155625;0,313591;0,394604;12,6;0,002458;5,214765;29,889257;0;1;1;38,223;260,346375;377,200348;195,149963;286,055695;294,258118;449,769989;450,059998;300,059998;260,089996;0,060204;0,101021;1;0;0;0;0;0;-2,543566;-1,860306;-1,159666;-0,929873;2,533697;-6,008562;1,651494;3,397499;5,562013;5,932776;5,273768;5,656187;5,684457;6,108737;6,109381;5,703982;5,561028;-2,810014;-2,29243;3,643437;-0,033983;-0,011684;0,146624;0,015129;-0,250079;0,096923;-0,310542;0,022433
63;83;0,076082;0,140742;0,349671;0,417094;9,77;0,002592;5,2651;31,954966;0;1;1;38,223;267,313324;773,107056;207,29158;305,141296;313,011047;487,809998;467,540009;313,190002;303,570007;0,064285;0,099737;0;1;0;0;0;0;-2,575941;-1,960827;-1,050763;-0,874444;2,279316;-5,955256;1,6611;3,464328;5,588421;6,650417;5,334126;5,720775;5,746239;6,189926;6,147485;5,74681;5,715612;-2,744428;-2,305216;3,643437;-0,032375;-0,100521;0,108903;0,055429;-0,25438;0,053306;0,066828;0,065586
63;84;0,073959;0,12898;0,405121;0,465154;11,82;0,002706;5,345638;34,558224;0;1;1;38,223;280,419067;423,906738;2242,747314;321,030121;329,885529;526,280029;502,649994;334,119995;303,51001;0,068887;0,098501;0;0;1;0;0;0;-2,604244;-2,048098;-0,90357;-0,765387;2,469793;-5,91235;1,676281;3,542645;5,636285;6,049513;7,715457;5,771535;5,798746;6,265833;6,219894;5,8115;5,715415;-2,675281;-2,31769;3,643437;-0,028304;-0,087271;0,147193;0,109057;0,190477;0,042906;0,078318;0,069147
63;85;0,070302;0,142794;0,519003;0,40096;10,09;0,00232;5,426175;40,895287;0;1;1;38,223;301,699799;445,965088;235,263412;337,412598;348,492645;551,960022;522,320007;368,769989;322,549988;0,082539;0,097263;0;0;0;1;0;0;-2,654951;-1,946352;-0,655846;-0,913894;2,311545;-6,065981;1,691234;3,711015;5,709433;6,100241;5,460706;5,821307;5,853617;6,313476;6,25828;5,910173;5,776258;-2,494487;-2,330334;3,643437;-0,050706;0,101746;0,247724;-0,148507;-0,158248;-0,153631;0,168369;0,180794
63;86;0,06906;0,113018;0,509539;0,424337;11,36;0,002376;5,563758;43,384884;0;1;1;38,223;327,688477;462,207947;233,977264;371,069092;367,540192;593,469971;544,799988;397,51001;356,929993;0,075979;0,095965;0;0;0;0;1;0;-2,672775;-2,180208;-0,674249;-0,857227;2,430098;-6,042232;1,716274;3,770111;5,792063;6,136015;5,455224;5,916389;5,906833;6,385987;6,300419;5,98522;5,87754;-2,577302;-2,343774;3,643437;-0,017824;-0,233856;-0,018403;0,056666;0,118553;0,02375;0,059096;-0,082814
63;87;0,07066;0,133225;0,459216;0,363636;11,51;0,002376;5,674497;50,199181;0;1;1;38,223;349,32666;548,986511;238,915436;435,110718;391,308075;646,849976;563,77002;415,51001;362,579987;0,075854;0,09469;0;0;0;0;0;1;-2,649877;-2,015716;-0,778235;-1,011602;2,443216;-6,042299;1,735982;3,915999;5,856008;6,308074;5,47611;6,075601;5,969495;6,472115;6,334646;6,029507;5,893245;-2,578947;-2,357149;3,643437;0,022898;0,164492;-0,103986;-0,154375;0,013118;-0,000067;0,145888;-0,001646
65;81;0,054168;0,130332;0,524675;0,480198;9,62;0,001027;1,118577;20,512094;0;0;0;51,693199;254,10968;331,15448;170,81543;229,081268;162,692566;250,330002;455,670013;239,860001;235,539993;0,124905;0,090542;0;0;0;0;0;0;-2,915665;-2,03767;-0,644976;-0,733557;2,263844;-6,88123;0,112057;3,021015;5,537766;5,802585;5,140584;5,434077;5,091862;5,52278;6,121769;5,480055;5,461881;-2,080204;-2,401936;3,945326;;;;;;;;
65;82;0,052468;0,158604;0,566449;0,538462;7,41;0,001015;1,126482;25,105597;0;0;0;51,693199;296,735901;383,541046;179,699722;242,065628;167,990219;251,070007;452,369995;253,539993;260,700012;0,111794;0,0883;1;0;0;0;0;0;-2,947544;-1,841345;-0,568368;-0,619038;2,002831;-6,892591;0,1191;3,223091;5,692842;5,949447;5,191287;5,489209;5,123906;5,525732;6,114501;5,535522;5,56337;-2,191097;-2,427012;3,945326;-0,031879;0,196326;0,076608;0,114518;-0,261014;-0,011361;0,202076;-0,110893
65;83;0,04588;0,15526;0,397985;0,462025;8,79;0,000987;1,132411;22,407745;0;0;0;51,693199;293,522278;271,037689;185,109009;245,025238;180,324814;266,480011;478,73999;258,450012;264,119995;0,095585;0,086113;0;1;0;0;0;0;-3,081719;-1,862654;-0,921341;-0,772136;2,173615;-6,920972;0,124349;3,109407;5,681953;5,602258;5,220945;5,501361;5,19476;5,585299;6,171158;5,554702;5,576404;-2,347739;-2,452098;3,945326;-0,134175;-0,021309;-0,352973;-0,153098;0,170784;-0,028381;-0,113684;-0,156642
65;84;0,048133;0,135991;0,646575;0,580508;11,03;0,001058;1,144269;24,445187;0;0;0;51,693199;312,618408;456,031677;187,159073;267,495667;197,995972;276,769989;493,529999;282,019989;251,860001;0,113693;0,083978;0;0;1;0;0;0;-3,033785;-1,995167;-0,436066;-0,543852;2,400619;-6,851309;0,134766;3,196433;5,744983;6,122562;5,231959;5,589103;5,288247;5,623187;6,201584;5,641978;5,528873;-2,174254;-2,4772;3,945326;0,047934;-0,132512;0,485275;0,228285;0,227004;0,069664;0,087027;0,173485
65;85;0,060342;0,311758;0,140317;0,38914;8,21;0,000657;1,156126;26,380831;0;0;0;51,693199;302,329254;477,289001;192,886353;289,184509;203,930679;296,390015;516,890015;328,549988;284,48999;0,12167;0,081683;0;0;0;1;0;0;-2,80773;-1,165528;-1,963851;-0,943816;2,105353;-7,327933;0,145075;3,272638;5,711517;6,168122;5,262101;5,667065;5,31778;5,691676;6,24783;5,794689;5,650698;-2,106446;-2,504906;3,945326;0,226055;0,829639;-1,527785;-0,399964;-0,295266;-0,476624;0,076204;0,067808
65;86;0,063644;0,286722;0,141192;0,426606;9,77;0,00065;1,166008;29,067711;0;0;0;51,693199;339,093262;518,134705;203,656998;296,945709;208,199234;304,619995;494,720001;317,950012;307,980011;0,123279;0,078951;0;0;0;0;1;0;-2,754458;-1,249242;-1,957635;-0,851894;2,279316;-7,338492;0,153586;3,369628;5,826275;6,250235;5,316437;5,693549;5,338495;5,719065;6,203992;5,761894;5,730035;-2,093304;-2,538929;3,945326;0,053272;-0,083714;0,006217;0,091922;0,173964;-0,010559;0,09699;0,013141
65;87;0,06588;0,28733;0,154452;0,403922;9,84;0,001857;1,167984;30,628244;0;0;0;51,693199;362,15274;540,10614;209,057892;316,295532;216,458893;313,709991;543,030029;348,880005;329,160004;0,093643;0,076223;0;0;0;0;0;1;-2,719919;-1,247124;-1,867872;-0,906534;2,286456;-6,288583;0,155279;3,421923;5,892066;6,291766;5,342611;5,756677;5,377401;5,748469;6,297164;5,854728;5,796544;-2,368266;-2,574086;3,945326;0,034539;0,002118;0,089763;-0,054639;0,007139;1,049909;0,052295;-0,274962
67;81;0,061914;0,185028;0,288693;0,529988;10,01;0,001737;6,002427;29,382101;0;1;1;25,6546;152,827301;232,09549;151,468674;236,686386;161,030594;198,339996;346,679993;267,429993;207,679993;0,135824;0,088833;0;0;0;0;0;0;-2,782012;-1,687248;-1,242391;-0,634901;2,303585;-6,355838;1,792164;3,380386;5,029308;5,447149;5,020379;5,466736;5,081594;5,289983;5,848402;5,588858;5,335999;-1,996399;-2,420995;3,244723;;;;;;;;
67;82;0,062311;0,20316;0,289915;0,644493;8,08;0,001969;6,065534;30,127092;0;1;1;25,6546;147,929001;298,408478;157,455246;23,022753;172,307693;203,919998;367,649994;287,929993;231,160004;0,166392;0,08695;1;0;0;0;0;0;-2,775616;-1,593761;-1,238168;-0,439291;2,089392;-6,230174;1,802623;3,405425;4,996732;5,698463;5,059141;3,136483;5,149282;5,317728;5,907131;5,662717;5,44311;-1,793409;-2,442419;3,244723;0,006397;0,093487;0,004224;0,19561;-0,214193;0,125664;0,025039;0,20299
67;83;0,059357;0,205525;0,294805;0,5837;7,18;0,001984;6,126214;31,144274;0;1;1;25,6546;167,71019;300,480774;146,116135;206,611572;187,850235;217,070007;363,839996;296,350006;237,889999;0,171697;0,085111;0;1;0;0;0;0;-2,824188;-1,582188;-1,221441;-0,538368;1,971299;-6,222454;1,812577;3,43863;5,122237;5,705384;4,984402;5,330841;5,235645;5,38022;5,896714;5,691541;5,471808;-1,762026;-2,463803;3,244723;-0,048573;0,011574;0,016726;-0,099077;-0,118093;0,00772;0,033206;0,031383
67;84;0,051856;0,220271;0,297982;0,548794;8,97;0,001954;6,184466;34,222794;0;1;1;25,6546;181,422348;320,512817;163,140198;234,113708;195,982361;230,789993;383,119995;324,309998;252,910004;0,179451;0,083301;0;0;1;0;0;0;-2,959292;-1,512897;-1,210722;-0,600032;2,193886;-6,237943;1,822041;3,532892;5,200828;5,769922;5,09461;5,455807;5,278025;5,441508;5,948348;5,7817;5,533034;-1,717855;-2,485295;3,244723;-0,135104;0,069291;0,010719;-0,061664;0,222586;-0,01549;0,094262;0,044171
67;85;0,047579;0,222561;0,276769;0,519411;8,54;0,002005;6,28398;42,60989;0;1;1;25,6546;191,475189;349,65036;171,792648;249,750244;199,647675;239,009995;407,799988;344,350006;276,600006;0,218794;0,081342;0;0;0;1;0;0;-3,045357;-1,502554;-1,284572;-0,65506;2,144761;-6,212176;1,838004;3,752086;5,254758;5,856934;5,146288;5,520462;5,296554;5,476505;6,010777;5,841659;5,622572;-1,519625;-2,509091;3,244723;-0,086065;0,010343;-0,07385;-0,055028;-0,049125;0,025767;0,219194;0,19823
67;86;0,057354;0,201052;0,266018;0,503153;8,63;0,002008;6,330097;38,392445;0;1;1;25,6546;195,199539;357,142853;183,230225;270,095062;204,690186;256,049988;426,100006;372,160004;294,470001;0,245548;0,078876;0;0;0;0;1;0;-2,858516;-1,604192;-1,324191;-0,686861;2,155245;-6,210815;1,845316;3,647861;5,274022;5,878136;5,210743;5,598774;5,321497;5,545372;6,054674;5,919324;5,685177;-1,404264;-2,539878;3,244723;0,186841;-0,101638;-0,039619;-0,031801;0,010484;0,00136;-0,104226;0,115361
67;87;0,061418;0,217215;0,248276;0,488426;10,57;0,002177;6,427185;45,899872;0;1;1;25,6546;206,552704;379,554657;189,18074;278,035217;230,498062;275,720001;419,070007;400,589996;313,549988;0,219997;0,07648;0;0;0;0;0;1;-2,790057;-1,526868;-1,393214;-0,716567;2,35802;-6,129591;1,860537;3,826462;5,330555;5,938999;5,242703;5,627748;5,440242;5,619386;6,038038;5,992939;5,747959;-1,514142;-2,570729;3,244723;0,068459;0,077324;-0,069023;-0,029706;0,202775;0,081224;0,178602;-0,109878
69;81;0,015128;0,43018;0,628272;0,475;13,26;0,00109;0,615385;18,401991;0;1;0;42,322399;253,095383;438,17627;199,589813;323,446259;251,983719;379,820007;433,75;265,970001;261,049988;0,150259;0,095072;0;0;0;0;0;0;-4,191221;-0,843552;-0,464782;-0,74444;2,584752;-6,821311;-0,485508;2,912459;5,533766;6,082621;5,296264;5,779033;5,529365;5,939697;6,072468;5,583384;5,564712;-1,895394;-2,35312;3,745317;;;;;;;;
69;82;0,012566;0,466488;0,747126;0,353846;11,59;0,001011;0,623482;19,213594;0;1;0;42,322399;271,723206;468,547119;209,638412;342,8461;27,232641;409,519989;449,570007;281,440002;277,529999;0,140673;0,092877;1;0;0;0;0;0;-4,376784;-0,762523;-0,291521;-1,038893;2,450143;-6,897161;-0,472436;2,955618;5,604784;6,149637;5,345384;5,837282;3,304416;6,014986;6,108292;5,639919;5,625929;-1,961319;-2,376483;3,745317;-0,185563;0,081029;0,173261;-0,294453;-0,134609;-0,07585;0,043159;-0,065924
69;83;0,01407;0,469194;1,06061;0,252381;9,47;0,001034;0,631579;25,011318;0;1;0;42,322399;278,7948;494,476166;217,189362;373,225861;282,869843;447,019989;474,290009;291,070007;288,149994;0,172222;0,090761;0;1;0;0;0;0;-4,263746;-0,756739;0,058844;-1,376815;2,248129;-6,874765;-0,459532;3,219328;5,630476;6,203499;5,38077;5,922184;5,644987;6,102603;6,161819;5,673564;5,663481;-1,75897;-2,39953;3,745317;0,113039;0,005784;0,350366;-0,337922;-0,202014;0,022396;0,26371;0,202349
69;84;0,012961;0,492386;0,438144;0,505882;7,05;0,001086;0,643725;24,617897;0;1;0;42,322399;301,264313;477,397491;234,024872;397,175385;304,724701;493,859985;502,160004;306,26001;304,559998;0,168639;0,088698;0;0;1;0;0;0;-4,34581;-0,708492;-0,825208;-0,681452;1,953028;-6,825659;-0,440484;3,203474;5,707988;6,168349;5,455427;5,984378;5,719409;6,202252;6,218919;5,724434;5,718868;-1,779995;-2,422518;3,745317;-0,082065;0,048247;-0,884052;0,695364;-0,295101;0,049106;-0,015855;-0,021025
69;85;0,012308;0,386301;0,929078;0,381679;8,6;0,001113;0,663968;27,382723;0;1;0;42,322399;317,75354;474,148315;245,430145;417,717529;311,380035;484,339996;512,909973;337,23999;349,25;0,06414;0,08661;0;0;0;1;0;0;-4,397522;-0,951138;-0,073563;-0,963175;2,151762;-6,800912;-0,409522;3,309912;5,761276;6,16152;5,503012;6,034805;5,741014;6,182787;6,2401;5,820795;5,855788;-2,746688;-2,446342;3,745317;-0,051712;-0,242646;0,751645;-0,281724;0,198735;0,024747;0,106438;-0,966694
